,0
52874369,16
54692873,16
43852796,16
95832467,16
49785263,16
68475329,16
85297643,16
35627948,16
79254386,16
85697324,16
75698234,16
97538642,16
39286475,16
78423596,16
72369584,16
56349728,16
39527486,16
63574298,16
37624985,16
96435287,16
69572843,16
28357964,16
93627854,16
92354687,16
24375896,16
94756832,16
78629543,16
42856937,16
29435768,16
27368549,16
26875934,16
93874256,16
79643582,16
24637859,16
62534897,16
43762895,16
47569382,16
94862537,16
79436852,16
68754293,16
24685379,16
62739485,16
97856243,16
57946832,16
65278943,16
62395487,16
94538726,16
69284753,16
96487253,16
35924786,16
42397568,16
96823547,16
69548273,16
75864293,16
75438269,16
84357296,16
52836497,16
96857243,16
52649783,16
48532679,16
45872936,16
34625879,16
89524637,16
46739825,16
86294735,16
94863527,16
82395764,16
46729853,16
57428693,16
42395786,16
29378654,16
68549273,16
37962548,16
84253679,16
24378659,16
79326458,16
86475329,16
34827569,16
24738569,16
83254679,16
36259487,16
78534269,16
53892764,16
82347596,16
38692475,16
92845376,16
42638597,16
39875624,16
64279853,16
79845362,16
24975386,16
92356478,16
56792843,16
95782634,16
52743968,16
85423796,16
28374596,16
85976234,16
97326584,16
53298674,16
25497368,16
63749825,16
45783926,16
39586724,16
36275849,16
96248753,16
96452783,16
37689524,16
34756892,16
75682943,16
95486327,16
84693725,16
84257936,16
24368579,16
86459327,16
49256873,16
78639524,16
27635948,16
38954267,16
28345769,16
28349765,16
87432596,16
25973468,16
43675892,16
89426375,16
36825479,16
52986437,16
59684237,16
94827653,16
97268435,16
79854362,16
94538762,16
26345978,16
32694758,16
83594276,16
27869453,16
95863427,16
75439286,16
43879652,16
57469382,16
24768359,16
97842635,16
34597286,16
76342985,16
67532948,16
83974256,16
35678294,16
83259764,16
57428396,16
68927534,16
58396724,16
79458263,16
76523984,16
24369758,16
53984672,16
53947826,16
95743268,16
69284735,16
35926847,16
23784965,16
86254397,16
35827469,16
58439726,16
75483296,16
59873642,16
34685297,16
26795843,16
48796235,16
84529763,16
34572968,16
28347956,16
43275986,16
68543972,16
96842735,16
53784269,16
24683597,16
58649732,16
79643825,16
47369852,16
97564238,16
53697842,16
96247853,16
38952467,16
42759638,16
86597234,16
92874365,16
78296435,16
85429673,16
84596237,16
32864759,16
52987463,16
67348259,16
94832567,16
24758369,16
43856927,16
58294376,16
75462839,16
56428793,16
29637854,16
97642853,16
69725348,16
93782456,16
76248395,16
69352478,16
57863429,16
34275896,16
45968372,16
23685749,16
34587296,16
94286735,16
28965734,16
58962734,16
73462598,16
42367895,16
87462539,16
35986427,16
93487625,16
76523948,16
67534982,16
86729435,16
69572834,16
39874652,16
34269758,16
97268453,16
35846972,16
52943768,16
54869237,16
29637845,16
84356279,16
24759386,16
62837945,16
82945367,16
87465392,16
79835246,16
37425968,16
47528693,16
59683427,16
34697852,16
89346527,16
26875943,16
93847652,16
43569278,16
63285479,16
43268579,16
92487635,16
52936874,16
78592643,16
25973486,16
83974265,16
78592463,16
73648925,16
94583762,16
59427386,16
82536974,16
25693478,16
68432597,16
97583426,16
24638795,16
34625897,16
78496235,16
53824796,16
97264358,16
78592436,16
35296487,16
23687549,16
43658279,16
62538794,16
56249387,16
68394257,16
24596873,16
63574289,16
47359286,16
83254697,16
87356924,16
84536927,16
27965384,16
56948732,16
45862937,16
67258394,16
35829764,16
35489762,16
73964852,16
78956234,16
59432687,16
35876924,16
56243987,16
79428635,16
35984627,16
68957234,16
67358492,16
96857324,16
34759268,16
54692837,16
24897563,16
43925678,16
35468279,16
64753892,16
67243895,16
95867324,16
53764829,16
69485372,16
42695387,16
65428397,16
78629453,16
89352764,16
34572869,16
87329465,16
25467893,16
98245637,16
87245369,16
26354978,16
42598673,16
42659387,16
92485376,16
65347829,16
85692437,16
63782594,16
97238546,16
97836542,16
97583624,16
79638452,16
37659824,16
48932576,16
45972683,16
49536287,16
74523968,16
72469853,16
85249736,16
82435679,16
95346287,16
42956378,16
53294786,16
32695784,16
69543872,16
68523479,16
95243768,16
26378549,16
78943526,16
68542937,16
78932456,16
53847296,16
69278534,16
24896537,16
43592768,16
87649352,16
72934568,16
78593462,16
83295674,16
24693578,16
56428739,16
68273549,16
45789236,16
82397564,16
86347925,16
69753428,16
93276854,16
36245879,16
86573429,16
69237584,16
37864295,16
86327549,16
37869452,16
42387596,16
65437829,16
35948726,16
28345679,16
83496725,16
69842537,16
92876435,16
67428539,16
57968324,16
27695348,16
97648235,16
93586742,16
36278549,16
84539672,16
97345268,16
43785269,16
42586397,16
75693824,16
78429635,16
85346972,16
34869725,16
57948632,16
27346958,16
76253894,16
86297543,16
45863972,16
93687524,16
73248659,16
69745328,16
48796325,16
83729645,16
62873549,16
65972834,16
42857963,16
34568792,16
93826475,16
59643287,16
94582736,16
52763894,16
52678439,16
52843679,16
35728496,16
36782495,16
96843752,16
75639824,16
47698253,16
36872459,16
58429637,16
53487962,16
79546382,16
45873962,16
35782496,16
92368754,16
94865327,16
86459273,16
35768429,16
79235846,16
24856379,16
79386425,16
26743589,16
86472539,16
95486273,16
72835469,16
49785236,16
79584236,16
32874965,16
72634859,16
53279486,16
93246857,16
25386974,16
29684735,16
98436257,16
67429583,16
98356472,16
29836475,16
94823567,16
86295743,16
74659283,16
52649738,16
52384697,16
67438529,16
47256983,16
63274958,16
96538742,16
42839765,16
56738924,16
34867925,16
63789452,16
27935486,16
74563928,16
75436982,16
97235648,16
87954326,16
76425893,16
53297864,16
87569234,16
92846753,16
82594367,16
39846752,16
86379425,16
56974283,16
86379542,16
63275984,16
93278654,16
74563982,16
93786452,16
28379654,16
24679538,16
28975346,16
89256473,16
37692548,16
35486927,16
24735896,16
97582463,16
93825746,16
78329546,16
82349675,16
93265487,16
74359268,16
87392546,16
65794382,16
48935276,16
97235684,16
69728453,16
27935468,16
43652987,16
68759324,16
57368924,16
39247586,16
35672984,16
36475298,16
96273458,16
63975842,16
25986473,16
24593786,16
36825497,16
75869324,16
53298746,16
97453682,16
52687943,16
48973562,16
35679284,16
73468952,16
54693827,16
43765982,16
79562834,16
79235864,16
49582763,16
82397465,16
84527369,16
97583642,16
62385497,16
67243985,16
87945263,16
92358674,16
93624578,16
56739842,16
37625849,16
47659382,16
85946327,16
38964725,16
68937542,16
34572896,16
49827635,16
48925376,16
48593726,16
64792583,16
93586724,16
92783465,16
69528743,16
97623458,16
35847269,16
85963724,16
76432985,16
78624359,16
25943786,16
62347985,16
34759286,16
62438579,16
75642839,16
45869273,16
26978534,16
28374569,16
48256937,16
87253496,16
87259643,16
35947268,16
93864752,16
24586973,16
56724389,16
27435968,16
45698237,16
53742869,16
85349726,16
29385647,16
57682493,16
25639748,16
69543728,16
65749328,16
65437928,16
62738495,16
87365942,16
97284635,16
96827543,16
29584376,16
65973824,16
29384756,16
58472369,16
93687425,16
68425397,16
96487325,16
36974258,16
79456283,16
85432679,16
62537948,16
75249683,16
58746932,16
87324956,16
82397456,16
97634825,16
25943768,16
82394756,16
34752986,16
68397542,16
74658293,16
96753842,16
74623589,16
65872439,16
58976324,16
95243786,16
27369485,16
27368459,16
24987536,16
35489672,16
94563278,16
58934267,16
52368497,16
34825679,16
24589637,16
47369825,16
24836975,16
42569378,16
24953768,16
46857932,16
54976328,16
37926854,16
37564298,16
48756932,16
29857634,16
42956387,16
78593642,16
35987246,16
94582763,16
29783564,16
56972438,16
73425968,16
53267894,16
38965724,16
45968273,16
53287469,16
23978546,16
78369524,16
43268795,16
54782936,16
35896274,16
86432597,16
25643879,16
69325748,16
35924768,16
87245396,16
54782963,16
98356247,16
65782493,16
65874329,16
23798465,16
87952463,16
57264389,16
43568279,16
74253869,16
42759683,16
42935768,16
76253948,16
24985637,16
43857962,16
43589762,16
67258349,16
68573942,16
87294653,16
96857234,16
54976382,16
94865237,16
38692457,16
53647982,16
78563924,16
93265478,16
86459237,16
34862579,16
56742839,16
75683942,16
58479623,16
79584326,16
24679583,16
45786329,16
56347892,16
24956837,16
24597863,16
45798236,16
34825697,16
53746982,16
63872495,16
34958627,16
26735984,16
49786235,16
74623598,16
58976243,16
37698524,16
52387964,16
96278534,16
35274968,16
24893675,16
75346829,16
26734958,16
72386945,16
26347985,16
24658739,16
74865392,16
48972536,16
25643897,16
43892765,16
75346982,16
75426893,16
74682953,16
24736958,16
35829746,16
36758924,16
74562983,16
97658324,16
35278694,16
34287965,16
38254796,16
96745238,16
69724358,16
67349582,16
48592673,16
97623485,16
34576982,16
72359468,16
52793486,16
53642879,16
25894637,16
29683475,16
92534768,16
96247835,16
37689452,16
79286453,16
89532746,16
35268479,16
24596837,16
89352674,16
23685794,16
25463978,16
42957386,16
59382476,16
34267859,16
86725349,16
25639784,16
89256347,16
24379685,16
97635842,16
24589673,16
47693528,16
24653987,16
52369478,16
37529648,16
96374852,16
76432895,16
43852697,16
78249635,16
43857926,16
92356487,16
73469825,16
94785362,16
35946287,16
35927846,16
29845367,16
46253987,16
89536247,16
28954376,16
79458236,16
45879326,16
24653978,16
67258493,16
35624897,16
83627954,16
62794853,16
75946823,16
29436857,16
48257963,16
56374298,16
85694273,16
38257496,16
39257468,16
97654238,16
34287956,16
63782459,16
42798653,16
25837946,16
68235794,16
79846352,16
48257936,16
59684327,16
37692485,16
79436825,16
75342869,16
35482679,16
36579824,16
94358627,16
74863952,16
48935267,16
43972586,16
42569387,16
69532478,16
68397524,16
68742953,16
39827564,16
25496378,16
32865947,16
45867239,16
58429673,16
97835264,16
34786925,16
32784659,16
72386954,16
74638952,16
75423869,16
38497625,16
36274859,16
95684273,16
39875642,16
97462853,16
46857923,16
24897356,16
57843296,16
43276985,16
23976485,16
97354286,16
97532468,16
29486753,16
39482576,16
97368452,16
86724953,16
42567938,16
87465293,16
36795824,16
92786534,16
65349782,16
42765839,16
94537826,16
35698724,16
96753428,16
78632549,16
96485273,16
96237584,16
96742583,16
98527346,16
74596823,16
52839674,16
89345627,16
87364925,16
96842537,16
56724398,16
64539782,16
59863472,16
56872934,16
34967852,16
78592634,16
29683457,16
58693742,16
43569287,16
34678295,16
35297486,16
74862935,16
83267954,16
24578369,16
34627985,16
93274586,16
68493572,16
87259634,16
84693527,16
23864759,16
36975284,16
64952387,16
96574382,16
67259348,16
39782465,16
52843769,16
95784236,16
59826734,16
73284596,16
98425736,16
68723495,16
92483576,16
34896572,16
68479235,16
58479632,16
52378694,16
96435278,16
94837625,16
86473592,16
39876524,16
98254673,16
69452783,16
56374289,16
34872596,16
37254968,16
34758269,16
46253978,16
73869524,16
23684795,16
86732495,16
97234658,16
92538647,16
27639584,16
27649835,16
94826735,16
79458326,16
37625948,16
43976825,16
97658342,16
93624587,16
39867452,16
84962735,16
34986275,16
95487362,16
87925634,16
95347268,16
87465329,16
86395742,16
56978234,16
39786452,16
32785694,16
95243678,16
97326485,16
92857643,16
57246983,16
39586742,16
63975824,16
79465382,16
24863579,16
43652978,16
39865247,16
62794835,16
89537264,16
28793564,16
95843672,16
86594237,16
97284653,16
74862953,16
79642583,16
34967825,16
86439752,16
92786543,16
58976234,16
56872943,16
57264398,16
62578943,16
34926857,16
24795368,16
29384765,16
92846735,16
42635978,16
49857326,16
97582634,16
89532764,16
53264897,16
25376849,16
73256984,16
38529764,16
59462387,16
96542738,16
62758934,16
35769248,16
54693872,16
75968324,16
62534879,16
84952637,16
87395624,16
38246597,16
37829654,16
57468329,16
69452873,16
42853769,16
59348627,16
69725384,16
94528637,16
96275348,16
29857643,16
79562843,16
26978543,16
64578329,16
79584362,16
87425369,16
87652493,16
64259378,16
93852467,16
68725943,16
86432579,16
42586379,16
83692547,16
92783456,16
62974853,16
37825469,16
82975346,16
27638549,16
43928657,16
96453728,16
49685237,16
32695748,16
53472869,16
64587923,16
53768492,16
35274986,16
48597236,16
24893657,16
34297586,16
48965372,16
75964283,16
96284735,16
24678539,16
26785934,16
39528647,16
79286435,16
83526497,16
64875392,16
29437865,16
58963724,16
34752968,16
34276895,16
34728569,16
75698342,16
86472593,16
89257364,16
48539627,16
78459362,16
92436578,16
26785943,16
68352479,16
76538492,16
59382467,16
59462378,16
97485236,16
59687324,16
69845372,16
96285734,16
72938654,16
24593768,16
89347562,16
92876453,16
42579638,16
43928675,16
86745392,16
96835742,16
25687934,16
73254968,16
48953627,16
48756923,16
76248593,16
35869742,16
89523647,16
43925687,16
97582643,16
28347965,16
47695238,16
47658392,16
28736945,16
37254986,16
87342569,16
74698325,16
89435627,16
34985726,16
62758943,16
62975843,16
24975368,16
97654382,16
58496237,16
93827465,16
86725934,16
25948673,16
25947863,16
46879253,16
78293546,16
64579328,16
82394765,16
63824579,16
67349258,16
42396578,16
94823576,16
67439582,16
27369584,16
78463529,16
97648253,16
97362485,16
62743598,16
24375869,16
26345987,16
82397546,16
45798263,16
54876392,16
36758942,16
35946278,16
68273594,16
25479386,16
74698235,16
42389657,16
82435769,16
73529468,16
96837425,16
96843572,16
69752483,16
42583697,16
69345287,16
64793528,16
92487653,16
36742589,16
68472539,16
79653824,16
95842637,16
47683952,16
84963725,16
87496352,16
84259637,16
29584367,16
62345897,16
68549372,16
89352647,16
69753482,16
42635987,16
86729453,16
52947836,16
67348529,16
52647983,16
64279835,16
76425839,16
95782643,16
63872594,16
53469782,16
86724935,16
84652379,16
27649853,16
87534296,16
87324965,16
34986257,16
34596287,16
35768249,16
62439578,16
36974852,16
49682753,16
96857342,16
62578934,16
49527386,16
62783594,16
87945236,16
35862479,16
95487326,16
42758693,16
92358764,16
74569238,16
47682953,16
47623598,16
74965328,16
34567829,16
96843725,16
57968342,16
28956743,16
75483269,16
84356297,16
75362498,16
34278695,16
52369487,16
58497263,16
56738942,16
69235784,16
53942687,16
43892756,16
78932465,16
75346928,16
56732489,16
83952476,16
39287465,16
74865293,16
43658297,16
96278543,16
73245896,16
83245697,16
64752893,16
95843762,16
97582436,16
83259746,16
38962475,16
26743598,16
49756832,16
35782469,16
87456392,16
54968237,16
89347526,16
89352746,16
53647892,16
43759628,16
79382546,16
85643297,16
63974825,16
23865794,16
56873942,16
36872495,16
75682934,16
34672985,16
84357962,16
27539648,16
25634978,16
92836457,16
97354268,16
35789624,16
37864259,16
35748692,16
58426379,16
43865297,16
56437982,16
52638794,16
72358469,16
72635894,16
24738659,16
93786524,16
53472896,16
95743286,16
43285796,16
78624395,16
73629458,16
35827496,16
84297653,16
87946235,16
43852769,16
98356274,16
68395274,16
75432869,16
86295347,16
39256478,16
52874396,16
95842736,16
53842679,16
78926543,16
23968457,16
68432579,16
34267895,16
86945273,16
74682935,16
78496253,16
46275389,16
96582473,16
35672948,16
82534697,16
64259387,16
59438627,16
63928745,16
38254769,16
69852743,16
82735496,16
69752438,16
59682473,16
76249385,16
46852379,16
24897536,16
52743986,16
76254938,16
79534286,16
48965327,16
34829765,16
29874365,16
96538724,16
25896473,16
34275869,16
45879236,16
34587269,16
75692834,16
94825376,16
86379452,16
69542873,16
43928756,16
96345278,16
74952368,16
24587936,16
89247356,16
34825769,16
83256974,16
79563842,16
24957863,16
85472396,16
43629758,16
39482567,16
49538627,16
34657829,16
36824579,16
48952673,16
37968425,16
37684295,16
53267984,16
86945372,16
53476982,16
38249675,16
54682739,16
84356972,16
94865273,16
74358269,16
37645298,16
98357264,16
34698752,16
79653842,16
48593672,16
24379658,16
85432697,16
78346952,16
87925643,16
95347286,16
42568379,16
64352897,16
94563287,16
75426938,16
37465298,16
96285743,16
69748352,16
39254687,16
89354726,16
74256938,16
27689543,16
74539628,16
42963578,16
52867934,16
54879362,16
86295734,16
69852437,16
54783962,16
59862437,16
73426859,16
69758243,16
62743589,16
42673859,16
78562943,16
63428795,16
38246579,16
94783625,16
97234685,16
58349762,16
25693487,16
38697542,16
59827643,16
64359782,16
87643925,16
23796458,16
49527368,16
97834256,16
74683952,16
97485263,16
87563429,16
58649723,16
53928674,16
74658392,16
25497386,16
74695238,16
48357296,16
68573924,16
39254768,16
78436925,16
52473896,16
74639825,16
84963752,16
45872963,16
83275496,16
47956823,16
48356279,16
47683925,16
39264578,16
72359486,16
46537982,16
58692734,16
35296478,16
68543792,16
38925746,16
68532497,16
97285634,16
82695734,16
94867325,16
93852476,16
34659728,16
72934586,16
68324975,16
39872546,16
68345297,16
42798635,16
49752386,16
78249653,16
34297568,16
25476893,16
92483567,16
96835724,16
79368425,16
27635849,16
47659328,16
79386452,16
76539482,16
24853697,16
92857634,16
25938674,16
94658723,16
75946832,16
42587396,16
26387954,16
67429538,16
24597836,16
43279658,16
72938645,16
96283547,16
29876435,16
87395642,16
89256374,16
78643592,16
62759834,16
64358729,16
53769482,16
53984627,16
72369548,16
74589632,16
93687452,16
62357849,16
32976584,16
56487932,16
35469287,16
53786942,16
79845326,16
28964735,16
62795843,16
78923465,16
68439752,16
32976548,16
34926875,16
79632458,16
24376895,16
78625394,16
38964752,16
78456293,16
86395724,16
24739586,16
64873529,16
39826547,16
25386947,16
28947635,16
93246875,16
47253896,16
42895763,16
75342896,16
24895736,16
87325964,16
97834265,16
78429653,16
76524983,16
69325847,16
53468792,16
48932567,16
42673895,16
79852643,16
27346859,16
56794238,16
25647938,16
25674938,16
48395276,16
25647983,16
87392564,16
28953467,16
46875329,16
87546239,16
95486372,16
82956734,16
56279834,16
43682579,16
36254987,16
69745283,16
68594327,16
72538649,16
25946873,16
96752843,16
47682935,16
29836457,16
97426835,16
25946837,16
38256497,16
57964238,16
39528674,16
24385796,16
87365924,16
49652378,16
36258479,16
53892746,16
69485327,16
84523679,16
69573428,16
82937456,16
85294376,16
64538279,16
68572493,16
65789243,16
69547238,16
65973842,16
25736849,16
42675938,16
74596832,16
52687934,16
35862497,16
56439782,16
43278596,16
24685397,16
68479253,16
42875369,16
63579842,16
83957642,16
47628953,16
97285643,16
78423569,16
82695743,16
38256479,16
29437856,16
79632485,16
52387946,16
56942387,16
53647829,16
25736894,16
47862539,16
57946823,16
84523697,16
35947286,16
36275894,16
36578924,16
84953672,16
97532486,16
27435986,16
78495263,16
79328456,16
43285769,16
54876293,16
42653978,16
27654398,16
53824769,16
62739458,16
96524378,16
72539648,16
72869543,16
94783562,16
59347268,16
24938675,16
94257386,16
56798243,16
53649782,16
35869724,16
87546329,16
98423756,16
79586234,16
54783926,16
65243987,16
52736948,16
39485267,16
96237458,16
63927845,16
68459237,16
59782436,16
74358296,16
38957624,16
34698725,16
59687342,16
49256837,16
67534829,16
72935486,16
53648792,16
58349672,16
74856932,16
63529487,16
69237548,16
73462589,16
96325784,16
27386954,16
52379684,16
29387564,16
65348792,16
23874965,16
98527436,16
74526983,16
59783462,16
93782465,16
32798456,16
62378459,16
57634289,16
93264578,16
42865379,16
86934257,16
96578324,16
52486973,16
29736854,16
53628479,16
43628795,16
68724953,16
49526378,16
97326548,16
56437892,16
97426853,16
45973628,16
34827596,16
53984726,16
82347569,16
69238574,16
38427965,16
27869534,16
63248597,16
29345678,16
25643978,16
53982674,16
68597234,16
38274596,16
63794825,16
52678493,16
94782653,16
86594273,16
25674893,16
97634852,16
86253479,16
89256437,16
94385267,16
72538694,16
24768539,16
58439762,16
68923475,16
37689542,16
36792584,16
97628435,16
53682497,16
85246397,16
49852637,16
93864725,16
25948763,16
26739485,16
95384267,16
27436958,16
69475238,16
52734896,16
46529738,16
84579623,16
65849732,16
89426357,16
38259674,16
93875246,16
38962547,16
86495372,16
95874326,16
84527396,16
69834257,16
58293476,16
93257468,16
57964283,16
58396742,16
68954273,16
89425637,16
83247596,16
53478692,16
87369425,16
82534769,16
75862934,16
52497386,16
53267948,16
54967283,16
43629587,16
86947235,16
78593426,16
62749835,16
79643852,16
69754238,16
95487236,16
65439728,16
94832576,16
95832476,16
42583796,16
76358249,16
69853472,16
59846237,16
42679583,16
79624385,16
79628543,16
26579843,16
83294657,16
72685934,16
53297846,16
64258397,16
35762984,16
87954362,16
85479623,16
43598672,16
56493278,16
89426573,16
68375924,16
32875946,16
97236584,16
42965387,16
34598627,16
42653987,16
57632498,16
35796824,16
92735486,16
79423586,16
39786542,16
34627859,16
69724385,16
47968352,16
48593762,16
85962734,16
86374259,16
87294365,16
45873926,16
87295643,16
78243569,16
53946872,16
64258793,16
82354697,16
95783624,16
53962487,16
59847263,16
24837956,16
28593476,16
37824569,16
79245368,16
93284756,16
54683729,16
97842563,16
36425987,16
86294753,16
52764893,16
84256937,16
29837456,16
59463287,16
35469278,16
35749682,16
75864239,16
38795246,16
84256973,16
68754239,16
35896427,16
86529734,16
56347829,16
87456239,16
69853724,16
94286753,16
78264935,16
43567982,16
84953726,16
73628495,16
75342968,16
79584263,16
53264879,16
42973568,16
35496872,16
69845327,16
74562839,16
57693482,16
25946378,16
67532984,16
42397865,16
27368495,16
49786325,16
92836574,16
52936847,16
83947625,16
83945276,16
79853624,16
63274895,16
69582743,16
96745382,16
74625398,16
46273589,16
74582369,16
64785293,16
25936487,16
96524387,16
94583672,16
42398657,16
27369548,16
27469853,16
47965283,16
37965842,16
24867953,16
47256893,16
87235964,16
47568293,16
28794356,16
84962753,16
96352487,16
78329465,16
85423769,16
86935247,16
76529384,16
53728694,16
96724835,16
95247836,16
86497253,16
57963842,16
47639825,16
96543827,16
75623498,16
24985736,16
87642935,16
42376985,16
97823456,16
28394756,16
96274385,16
83496752,16
25384769,16
68749325,16
87945362,16
68435279,16
85934276,16
34857296,16
34752869,16
87549236,16
93827546,16
96478325,16
62348579,16
96572483,16
63795842,16
97362584,16
52798634,16
28937465,16
94583627,16
27435896,16
25467839,16
45693782,16
94872536,16
29856734,16
84257963,16
56349782,16
96273548,16
83725469,16
45698273,16
49573286,16
34958726,16
95423786,16
62739584,16
95824367,16
63529478,16
69324785,16
92358746,16
34985672,16
76528349,16
58946372,16
54872963,16
56739824,16
95862437,16
86457293,16
96485327,16
73284569,16
54789362,16
39685274,16
53867924,16
23694875,16
96834752,16
73825469,16
46538729,16
63258479,16
29385746,16
25867934,16
79632584,16
26437958,16
42635897,16
98243657,16
45786239,16
24853679,16
28357946,16
47256839,16
34856279,16
35268749,16
68597243,16
46738952,16
25769483,16
48256973,16
92843576,16
35897264,16
54693782,16
52893647,16
43269785,16
35479682,16
82947653,16
39784652,16
75423986,16
53946827,16
85342697,16
46589723,16
46728935,16
95862473,16
97658243,16
95286734,16
87924653,16
52937864,16
35728469,16
37964825,16
24769358,16
96725843,16
84259736,16
58346297,16
97826534,16
35278649,16
34675982,16
73269485,16
34867952,16
72864395,16
97324685,16
92367845,16
35796842,16
96748352,16
94865372,16
87564329,16
32695874,16
79423568,16
64872593,16
42965378,16
79583462,16
43968752,16
45869237,16
59642378,16
96385274,16
84539726,16
42389675,16
59478623,16
96574238,16
34625987,16
37824596,16
69324875,16
75862943,16
24369587,16
87654239,16
35284796,16
84357269,16
39526478,16
28795634,16
43597826,16
42763958,16
63258497,16
87326459,16
35967824,16
37562498,16
84576923,16
53264978,16
36794852,16
64753829,16
79462583,16
87346925,16
68325749,16
47529683,16
72693458,16
95827634,16
86739542,16
25846379,16
74698253,16
42873569,16
57468392,16
86297534,16
86924735,16
49257863,16
83694725,16
39864257,16
35648729,16
85974236,16
56493287,16
25863497,16
43728659,16
78462593,16
92437586,16
48529637,16
28394765,16
86537924,16
72684935,16
24589763,16
79526834,16
58432697,16
76538249,16
86953724,16
86234975,16
48695237,16
52476938,16
79384652,16
35679248,16
25936478,16
48967235,16
75426839,16
52476893,16
52934786,16
79846253,16
25473968,16
79258634,16
75364298,16
62579834,16
43892675,16
53679428,16
24698735,16
24753986,16
86543927,16
78234956,16
65729834,16
62379485,16
35824679,16
46257938,16
75632489,16
36247895,16
46872953,16
58462379,16
72435968,16
94583726,16
79548362,16
38697425,16
95687324,16
68452793,16
84597362,16
69573824,16
37698452,16
65943278,16
65872493,16
39582476,16
26573489,16
59864327,16
34752896,16
53826947,16
78245396,16
28635479,16
25697834,16
86532479,16
24563987,16
86374295,16
86497235,16
42567983,16
78294653,16
84569732,16
89257463,16
34268795,16
53472986,16
92376854,16
96837524,16
64578392,16
73924568,16
97463852,16
96823475,16
98357426,16
87953642,16
74539268,16
82734596,16
62384597,16
97635824,16
25847396,16
43682597,16
93264587,16
25379648,16
34692578,16
43279685,16
63429587,16
52849637,16
24579368,16
43582697,16
37245986,16
45876392,16
93487652,16
53894627,16
96452837,16
75248639,16
69238547,16
93825674,16
57436829,16
25983647,16
82693574,16
79846235,16
29635478,16
85492736,16
76524938,16
38794625,16
96273584,16
38427956,16
26379584,16
87254396,16
62348795,16
34829756,16
32689547,16
78265943,16
62438597,16
25376894,16
96534287,16
45682739,16
73698542,16
85642379,16
75498623,16
69542837,16
29876453,16
54967238,16
36749825,16
94538627,16
24769583,16
25786943,16
46723598,16
62357984,16
26783594,16
63872459,16
93245786,16
69425387,16
53467892,16
53628497,16
67534928,16
73695248,16
83275469,16
24678593,16
83527496,16
73289654,16
39624587,16
35478692,16
96573482,16
85342679,16
53792486,16
57429638,16
38692547,16
83924765,16
94867235,16
46253879,16
72539684,16
63428597,16
39684257,16
94257368,16
29583476,16
53298647,16
36742598,16
65489723,16
85247369,16
57468293,16
69837542,16
43765928,16
34657892,16
63759842,16
96275384,16
38692574,16
94527386,16
67243859,16
86357924,16
92687543,16
52968734,16
85493762,16
86752934,16
97628453,16
68452739,16
26794853,16
53942768,16
76423895,16
96578342,16
83964725,16
38497652,16
48653279,16
76435892,16
78254396,16
98534627,16
94358762,16
53482769,16
74538296,16
95872463,16
85437926,16
59426378,16
53964287,16
36978425,16
28436975,16
48796352,16
84976235,16
69834275,16
48965237,16
74529368,16
76439258,16
68547239,16
74658329,16
24936578,16
63789524,16
73269458,16
97624358,16
26347859,16
72345986,16
68724935,16
69853742,16
38529647,16
46879352,16
63742598,16
89537246,16
96582437,16
58247936,16
92785643,16
24896357,16
94857362,16
43758692,16
34856297,16
97836425,16
42853796,16
27863594,16
86574392,16
87349652,16
78936452,16
85293476,16
72685943,16
47569328,16
25768493,16
83259674,16
85467932,16
53289647,16
69537824,16
29438765,16
56978342,16
37246859,16
85492763,16
26874953,16
98245736,16
56429738,16
68273459,16
98342675,16
53742986,16
82537964,16
84792635,16
47956832,16
68543927,16
59426387,16
34268759,16
23864975,16
98425763,16
54967382,16
27436895,16
53729648,16
34756928,16
34769285,16
46529387,16
63794852,16
86245379,16
92364578,16
78526943,16
96724853,16
24579683,16
48695273,16
69583724,16
98527463,16
36927845,16
89436572,16
53269784,16
85436927,16
92687435,16
24985763,16
43598762,16
35627894,16
92873456,16
52378469,16
68957324,16
49578632,16
59863724,16
47528639,16
53648729,16
47269835,16
86349752,16
92856734,16
86542739,16
25368497,16
94582637,16
75849632,16
34896257,16
32976485,16
56437928,16
36789542,16
87254369,16
78296534,16
89427356,16
43287965,16
47529386,16
53984762,16
43597862,16
46259387,16
94782536,16
69483527,16
45798362,16
78295643,16
26739584,16
79463582,16
62745389,16
34576928,16
24386957,16
62389745,16
59438672,16
42765983,16
84293576,16
32684759,16
74869325,16
76249583,16
79534268,16
42398675,16
54692738,16
85693427,16
84562379,16
43589672,16
92876534,16
78239465,16
74563892,16
73965248,16
97324658,16
47358296,16
26437985,16
83294675,16
75348296,16
27345968,16
25379684,16
34782596,16
38695247,16
64278935,16
85974263,16
97643825,16
25673849,16
47968253,16
92538764,16
34768592,16
48697325,16
34768259,16
79642853,16
47658293,16
43762859,16
36759824,16
43785296,16
42589736,16
42397856,16
52487936,16
89523674,16
26539748,16
49573268,16
85429736,16
85249763,16
87463592,16
48592736,16
34276985,16
96534278,16
37865249,16
97654328,16
24657938,16
79265834,16
79462538,16
52473869,16
69473528,16
73246895,16
87953624,16
27634895,16
24635879,16
93827564,16
59478632,16
94385276,16
37268495,16
37245968,16
56723498,16
84596372,16
87653429,16
56783924,16
59864372,16
57863492,16
96327584,16
95423768,16
87643952,16
37259486,16
68957342,16
62837954,16
53679482,16
